mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.797831217447917,0.0758367379506429,0.9623824451410659,0.9968664186376118,0.6,0.5,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",67,0.9649532710280374,0.9976415094339622,0.964622641509434,0.994131455399061,0.9575471698113207,0.9988262910798122,0.42424623746685824,0.013542648937799285,0.003413694312612927,0.0019934801770194214
5.330499331156413,0.08533501625061035,0.9647335423197492,0.99568901880887,0.6,0.5,4,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",25,0.9672897196261683,0.9952830188679245,0.9669811320754716,0.9929577464788732,0.9599056603773585,0.9988262910798122,0.3774086920210294,0.010118936810000045,0.0034081377524081903,0.0024129623422035115
4.300832509994507,0.06500053405761719,0.9561128526645768,0.9878439926772374,0.6,0.5,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",118,0.9532710280373832,0.9823113207547169,0.9575471698113207,0.9870892018779343,0.9575471698113207,0.994131455399061,0.3576705814433991,0.002273424989175521,0.0020189298627795314,0.0048549752910899
4.6286656856536865,0.10783449808756511,0.963166144200627,0.992942982844657,0.6,0.5,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",53,0.9649532710280374,0.9905660377358491,0.964622641509434,0.9917840375586855,0.9599056603773585,0.9964788732394366,0.5141977891826742,0.005039104410240006,0.002304055126362126,0.00254921838413636
5.2869993050893145,0.09233975410461426,0.9639498432601881,0.9905881831871733,0.6,0.5,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",39,0.9626168224299065,0.9858490566037735,0.9693396226415094,0.9917840375586855,0.9599056603773585,0.994131455399061,0.6130458682693675,0.018752830416468497,0.003960256152008633,0.0034854060700243027
4.801498730977376,0.06100273132324219,0.9655172413793104,0.9968645731833349,0.6,0.5,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",17,0.9672897196261683,0.9964622641509434,0.9693396226415094,0.9953051643192489,0.9599056603773585,0.9988262910798122,0.07326020565641268,0.0008160483445879256,0.00404628638602094,0.0014653720424398894
5.323163906733195,0.06566850344340007,0.9678683385579937,0.9976488912510705,0.6,0.5,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",3,0.969626168224299,0.9976415094339622,0.9716981132075472,0.9964788732394366,0.9622641509433962,0.9988262910798122,0.23201113354732594,0.005777187156122324,0.004043059804630166,0.0009583435353936844
6.946499188741048,0.07500108083089192,0.9702194357366771,0.9980401275577996,0.6,0.5,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",1,0.969626168224299,0.9976415094339622,0.9787735849056604,0.9976525821596244,0.9622641509433962,0.9988262910798122,0.617906594357748,0.002944786781409401,0.006742561896980081,0.0005559199365741248
4.302832126617432,0.08967002232869466,0.9647335423197492,0.9960821005698763,0.6,0.5,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",25,0.9649532710280374,0.9964622641509434,0.9693396226415094,0.9929577464788732,0.9599056603773585,0.9988262910798122,0.033873602269767954,0.024276888636581753,0.00384852475638383,0.0024108569976365787
5.050000111262004,0.06983280181884766,0.9655172413793104,0.9968664186376118,0.6,0.5,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",17,0.969626168224299,0.9976415094339622,0.9669811320754716,0.994131455399061,0.9599056603773585,0.9988262910798122,0.35032169388760936,0.014294888804463234,0.004103515419091906,0.0019934801770194214
5.904832681020101,0.06600093841552734,0.9670846394984326,0.9960821005698763,0.6,0.5,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",6,0.9719626168224299,0.9964622641509434,0.9693396226415094,0.9929577464788732,0.9599056603773585,0.9988262910798122,0.6272257352247277,0.007082144628927833,0.005176518624593455,0.0024108569976365787
4.060500701268514,0.0711660385131836,0.9561128526645768,0.988628310744973,0.6,0.5,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",118,0.9532710280373832,0.9834905660377359,0.9575471698113207,0.9882629107981221,0.9575471698113207,0.994131455399061,0.06253948428359399,0.01024875945838226,0.0020189298627795314,0.004351801882811266
4.390998919804891,0.06633687019348145,0.963166144200627,0.99294113739038,0.6,0.5,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",53,0.9649532710280374,0.9893867924528302,0.964622641509434,0.9929577464788732,0.9599056603773585,0.9964788732394366,0.30679470908538575,0.006194267214173787,0.002304055126362126,0.002895353676415982
4.91683292388916,0.08900094032287598,0.9655172413793104,0.9925499010836507,0.6,0.5,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",17,0.969626168224299,0.9893867924528302,0.9693396226415094,0.9917840375586855,0.9575471698113207,0.9964788732394366,0.28949518129042706,0.04456220196018097,0.005623665486444382,0.0029455404342940846
5.614331245422363,0.08150251706441243,0.9568965517241379,0.9886264652906961,0.6,1,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",109,0.9509345794392523,0.9823113207547169,0.964622641509434,0.9906103286384976,0.9551886792452831,0.9929577464788732,0.4730607815149607,0.0062863311423345105,0.005720751445519304,0.004567156702081903
4.8671659628550215,0.07050196329752605,0.9584639498432602,0.988632001653527,0.6,1,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",98,0.9579439252336449,0.9858490566037735,0.9575471698113207,0.9859154929577465,0.9599056603773585,0.994131455399061,0.20324808540144723,0.00895348097378594,0.0010298843668218038,0.003888795620903144
5.927833954493205,0.06499965985616048,0.9553291536050157,0.9839297841556678,0.6,1,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",126,0.9579439252336449,0.9811320754716981,0.9551886792452831,0.9800469483568075,0.9528301886792453,0.9906103286384976,0.4596870322929452,0.005397503799595086,0.0020916354603288732,0.004744585064693523
4.021833499272664,0.056833902994791664,0.9553291536050157,0.9866684383027726,0.6,1,3,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",126,0.9532710280373832,0.9811320754716981,0.9575471698113207,0.9859154929577465,0.9551886792452831,0.9929577464788732,0.06897401356925607,0.0018395225740871722,0.0017498841148551206,0.0048570785946515215
4.719664494196574,0.0585022767384847,0.9568965517241379,0.9878476835857914,0.6,1,3,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",109,0.9579439252336449,0.9846698113207547,0.9575471698113207,0.9870892018779343,0.9551886792452831,0.9917840375586855,0.470043248257394,0.0067937974525910765,0.0012156658836281295,0.002953475310768793
4.883999665578206,0.06833386421203613,0.9521943573667712,0.9831491569964862,0.6,1,3,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",159,0.9579439252336449,0.9823113207547169,0.9551886792452831,0.9800469483568075,0.9433962264150944,0.9870892018779343,0.373497753942884,0.013977448699762302,0.00630785483017915,0.002935394447085672
3.9506662686665854,0.06000105539957682,0.9474921630094044,0.9745216582513953,0.6,1,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",223,0.9439252336448598,0.9693396226415094,0.9457547169811321,0.971830985915493,0.9528301886792453,0.9823943661971831,0.08702048958898896,0.00355892491560136,0.003839149306824396,0.005658996998320052
4.606165726979573,0.07716838518778484,0.9561128526645768,0.9831454660879322,0.6,1,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",118,0.9532710280373832,0.9799528301886793,0.9575471698113207,0.9835680751173709,0.9575471698113207,0.9859154929577465,0.3802899551807687,0.006762872462564381,0.0020189298627795314,0.0024525205562478452
5.15383251508077,0.060000975926717125,0.9521943573667712,0.9792312575663624,0.6,1,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",159,0.9532710280373832,0.9787735849056604,0.9551886792452831,0.9800469483568075,0.9481132075471698,0.9788732394366197,0.46508415595002855,0.006364623694506166,0.0029837289853018806,0.0005782135450954291
4.670499245325725,0.05916802088419596,0.957680250783699,0.9874546018247852,0.6,1,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",102,0.9579439252336449,0.9834905660377359,0.9575471698113207,0.9870892018779343,0.9575471698113207,0.9917840375586855,0.031232290145721285,0.0008496508586035344,0.00018732338933010717,0.0033956398815804547
5.421665747960408,0.06333494186401367,0.9592476489028213,0.9905863377328964,0.6,1,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",93,0.9579439252336449,0.9846698113207547,0.9622641509433962,0.9917840375586855,0.9575471698113207,0.9953051643192489,0.3691655173195262,0.006128035095364493,0.0021341412350449006,0.004423689787584281
6.61433211962382,0.06850075721740723,0.9600313479623824,0.9862827383588745,0.6,1,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",87,0.9602803738317757,0.9846698113207547,0.964622641509434,0.9847417840375586,0.9551886792452831,0.9894366197183099,0.4652349177900839,0.008726814710082588,0.0038494251738192095,0.0022303244517389437
4.230499505996704,0.05183307329813639,0.9545454545454546,0.9862790474503204,0.6,1,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",131,0.955607476635514,0.9823113207547169,0.9551886792452831,0.9859154929577465,0.9528301886792453,0.9906103286384976,0.08279503265517699,0.0016483915759282514,0.0012220634678152215,0.0033977945656524975
4.685831387837728,0.07050108909606934,0.9592476489028213,0.990196946880444,0.6,1,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",93,0.9602803738317757,0.9858490566037735,0.964622641509434,0.9906103286384976,0.9528301886792453,0.994131455399061,0.36850274068460803,0.01046412707242584,0.004862368417775182,0.0033938862492687676
5.7026660442352295,0.08733487129211426,0.9584639498432602,0.988633847107804,0.6,1,4,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",98,0.9649532710280374,0.9870283018867925,0.9599056603773585,0.9847417840375586,0.9504716981132075,0.994131455399061,0.42204054063752167,0.04538341676857401,0.006003420490523034,0.003997900587540854
4.152333736419678,0.06133413314819336,0.9467084639498433,0.9749147400124015,0.6,1,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",231,0.9415887850467289,0.9705188679245284,0.9457547169811321,0.971830985915493,0.9528301886792453,0.9823943661971831,0.13033314679814412,0.007354980008568599,0.004641848137351172,0.00531595205042374
4.782665729522705,0.06800357500712077,0.9568965517241379,0.9847104113148492,0.6,1,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",109,0.9579439252336449,0.9799528301886793,0.9551886792452831,0.9835680751173709,0.9575471698113207,0.9906103286384976,0.30394037537195834,0.00895705384360661,0.0012156658836281295,0.004425250824757252
5.430165767669678,0.06783429781595866,0.9568965517241379,0.9839316296099447,0.6,1,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",109,0.9579439252336449,0.9823113207547169,0.9575471698113207,0.9800469483568075,0.9551886792452831,0.9894366197183099,0.16093647868213165,0.001885031858650956,0.0012156658836281295,0.004000877625305206
4.925497929255168,0.06200162569681803,0.9568965517241379,0.9882370744382438,0.6,1,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",109,0.9579439252336449,0.9834905660377359,0.9551886792452831,0.9882629107981221,0.9575471698113207,0.9929577464788732,0.29108876573269765,0.00762718109053551,0.0012156658836281295,0.00386500340787968
5.347832679748535,0.0845026969909668,0.9615987460815048,0.9925499010836507,0.6,1,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",71,0.9602803738317757,0.9893867924528302,0.964622641509434,0.9917840375586855,0.9599056603773585,0.9964788732394366,0.38887798679089863,0.01752435196762548,0.002138678325959236,0.0029455404342940846
6.988165855407715,0.05966766675313314,0.9639498432601881,0.9909812649481796,0.6,1,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",39,0.9649532710280374,0.9870283018867925,0.9693396226415094,0.9906103286384976,0.9575471698113207,0.9953051643192489,0.6821236357785513,0.0027781391142362014,0.004859271395896453,0.0033891796687726084
4.458166122436523,0.06366721789042155,0.9568965517241379,0.9854947293825848,0.6,1,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",109,0.9579439252336449,0.9811320754716981,0.9551886792452831,0.9847417840375586,0.9575471698113207,0.9906103286384976,0.3497761057134038,0.007419508877367569,0.0012156658836281295,0.0039059370017904506
4.664999882380168,0.05683445930480957,0.9615987460815048,0.9909794194939027,0.6,1,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",71,0.9602803738317757,0.9858490566037735,0.964622641509434,0.9917840375586855,0.9599056603773585,0.9953051643192489,0.3820800507354038,0.0012481482608234689,0.002138678325959236,0.003902140519791604
5.962665557861328,0.06583484013875325,0.963166144200627,0.9909812649481796,0.6,1,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",53,0.9649532710280374,0.9870283018867925,0.9669811320754716,0.9882629107981221,0.9575471698113207,0.9976525821596244,0.3774066482395009,0.006059114876456094,0.004049537141062046,0.0047441837930089084
4.1523323853810625,0.05583516756693522,0.9404388714733543,0.9733479493312074,0.6,1,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",275,0.9415887850467289,0.9693396226415094,0.9433962264150944,0.971830985915493,0.9363207547169812,0.9788732394366197,0.18629401599042478,0.0037932628325443073,0.0029974903930946504,0.004037189269980156
4.508331537246704,0.05600198109944662,0.9553291536050157,0.985887811143591,0.6,1,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",126,0.955607476635514,0.9823113207547169,0.9551886792452831,0.9847417840375586,0.9551886792452831,0.9906103286384976,0.385478905767261,0.00334061739395367,0.00019773024429283557,0.003483620392597745
5.7034984429677325,0.06733433405558269,0.957680250783699,0.9835385478489385,0.6,1,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",102,0.9579439252336449,0.9811320754716981,0.9622641509433962,0.9835680751173709,0.9528301886792453,0.9859154929577465,0.29069286169841607,0.006141608118193405,0.0038499175005304517,0.0019529336234059365
4.556332508722941,0.07216858863830566,0.95141065830721,0.9760995216582514,0.6,1.5,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",172,0.9509345794392523,0.9775943396226415,0.9551886792452831,0.9753521126760564,0.9481132075471698,0.9753521126760564,0.20734373647428822,0.013598457205562202,0.0029037829510502825,0.0010569959192597144
5.069998582204183,0.06466809908548991,0.95141065830721,0.978450630407181,0.6,1.5,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",172,0.955607476635514,0.9799528301886793,0.9528301886792453,0.9788732394366197,0.9457547169811321,0.9765258215962441,0.562519580091167,0.0069560356408127424,0.004148166383201267,0.0014306282459065432
5.951666037241618,0.09050186475118001,0.950626959247649,0.9764926034192577,0.6,1.5,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",188,0.9579439252336449,0.9787735849056604,0.9551886792452831,0.9765258215962441,0.9386792452830188,0.9741784037558685,0.42834612765130003,0.0074483641705823415,0.008503295294180742,0.0018761218928616753
4.344330549240112,0.05466874440511068,0.950626959247649,0.9745308855227802,0.6,1.5,3,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",188,0.9509345794392523,0.9752358490566038,0.9528301886792453,0.9730046948356808,0.9481132075471698,0.9753521126760564,0.24401080319245158,0.00286824094928985,0.0019350594660373188,0.0010802230687359878
4.572998046875,0.06266919771830241,0.9537617554858934,0.9780557031918976,0.6,1.5,3,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",140,0.9579439252336449,0.9775943396226415,0.9551886792452831,0.9776995305164319,0.9481132075471698,0.9788732394366197,0.17225043747154678,0.015222212681246296,0.004140692603688149,0.0005796783099902623
5.521164337793986,0.06017017364501953,0.9498432601880877,0.9733553311483155,0.6,1.5,3,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",197,0.955607476635514,0.9740566037735849,0.9551886792452831,0.9730046948356808,0.9386792452830188,0.9730046948356808,0.3453197949399626,0.006600365082142055,0.007877456473317744,0.0004958746287885273
4.121665954589844,0.06366817156473796,0.9357366771159875,0.9623748782000177,0.6,1.5,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",301,0.927570093457944,0.9575471698113207,0.9433962264150944,0.9577464788732394,0.9363207547169812,0.971830985915493,0.3622641200401234,0.014143862092847318,0.006479096783991473,0.00668697295097188
4.489665428797404,0.05550257364908854,0.945141065830721,0.9706092951841025,0.6,1.5,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",248,0.9415887850467289,0.9693396226415094,0.9433962264150944,0.965962441314554,0.9504716981132075,0.9765258215962441,0.37177159108082236,0.005098073267608641,0.003832288131365527,0.004404944344556547
4.797832330067952,0.058999856313069664,0.9435736677115988,0.9686401954705172,0.6,1.5,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",255,0.9369158878504673,0.9610849056603774,0.9504716981132075,0.971830985915493,0.9433962264150944,0.9730046948356808,0.639731370075064,0.006682863830687143,0.005539825103114324,0.0053638419839844905
4.98166545232137,0.0585017999013265,0.9490595611285266,0.9760995216582513,0.6,1.5,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",212,0.955607476635514,0.9775943396226415,0.9551886792452831,0.9776995305164319,0.9363207547169812,0.9730046948356808,0.4923847223959748,0.004635350816628629,0.008988155487957662,0.002188794352653396
5.417662700017293,0.06533479690551758,0.9529780564263323,0.9807998937018336,0.6,1.5,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",148,0.955607476635514,0.9811320754716981,0.9528301886792453,0.9788732394366197,0.9504716981132075,0.9823943661971831,0.3217808714455131,0.01125736077117551,0.002100883442869365,0.001456558034582807
6.118998448053996,0.07916887601216634,0.9537617554858934,0.9819717571677443,0.6,1.5,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",140,0.955607476635514,0.9799528301886793,0.9599056603773585,0.9812206572769953,0.9457547169811321,0.9847417840375586,0.2440716939000814,0.03288715926277563,0.005915205461511116,0.0020259373182285423
4.618833223978679,0.05916746457417806,0.95141065830721,0.9764889125107036,0.6,1.5,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",172,0.9509345794392523,0.9764150943396226,0.9528301886792453,0.9765258215962441,0.9504716981132075,0.9765258215962441,0.4055212805672719,0.005037748030552896,0.0010191016006561116,5.219732934618006e-05
